ID,Name,Price,Processor,Number of USB 3.0 Ports,Number of Processors,Computer Memory Type,Hard Drive Interface,Bluetooth,Wireless_Year,Numeric_Release_Date,Numeric_Display_Size,Resolution_Width,Resolution_Height,Numeric_RAM,Numeric_Memory_Speed,Numeric_Drive_Capacity,Drive_Type,Numeric_Battery_Capacity,Numeric_Battery_Life,Clean_Brand,Clean_Series,Clean_Operating_System,Lithium_Battery_Technology,Clean_Processor_Type,Numeric_Processor_Speed,Height,Depth,Width,Clean_Processor_Brand,Numeric_Flash_Size,Clean_Optical_Drive,Graphics_Coprocessor_Category,Chipset_Category,Integrated_Graphics,Color_Category,Number_of_Color_words,Numeric_Weight
B098KSXTFH,"ASUS Chromebook CX1, 14"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC, 4GB RAM, Chrome OS, Transparent Silver, CX1400CNA-AS44FV",159.99,1.1 GHz celeron_n3350,4.0,2.0,DDR4 SDRAM,,True,2014.0,1625184000.0,14.0,1920.0,1080.0,4.0,,64000000.0,,,12.0,asus,,chrome os,lithium ion,celeron,1.1,0.74,9.0,12.85,intel,,None,intel,intel,True,silver,2.0,3.2
B098M1H8CW,"Lenovo IdeaPad 14"" Laptop, HD Anti-Glare 220nits Laptop for Students, AMD Athlon Silver 3050e, 4GB RAM, 256GB SSD, 1 Year Office 365 Personal, Webcam, USB-C, HDMI, Windows 10, TWE Bundle",299.0,2.8 GHz amd_a_series,,2.0,DDR4 SDRAM,solid state,False,,1625356800.0,14.0,1366.0,768.0,4.0,2800.0,256000000.0,SSD,,,lenovo,ideapad,windows 10,,,2.8,0.78,9.25,12.88,amd,256.0,,radeon,amd,True,blue,2.0,3.09
B098NR1P95,"Dell Inspiron 15 3000 3510 Laptop, 15.6"" Anti-Glare LED-Backlit Narrow Border Display, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 128GB PCIe SSD, WiFi,Bluetooth, Black, Windows 11",319.99,2.3 GHz celeron,2.0,2.0,DDR4 SDRAM,pcie x 4,,,1625443200.0,15.6,1366.0,768.0,4.0,2800.0,128000000.0,SSD,,,dell,inspiron,windows 11,,celeron,2.3,0.78,9.8,20.0,intel,,None,intel,intel,True,black,2.0,4.07
B098TQ1TXS,"Lenovo IdeaPad 3 15ITL6 82H80006US 15.6"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Abyss Blue - Intel",468.97,2.4 GHz core_i5,,4.0,DDR4 SDRAM,usb 3.2,True,,1622419200.0,15.6,1920.0,1080.0,8.0,3200.0,256000000.0,SSD,,,lenovo,ideapad,windows 10,lithium ion,i5,2.4,2.8,13.0,21.0,intel,256.0,,,intel,True,blue,2.0,5.3
B098TRLY8R,"Lenovo ThinkPad P14s Gen 2 21A0001MUS 14"" Mobile Workstation - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2.30 GHz - 16 GB RAM - 256 GB SSD - AMD SoC - Windows 10 Pro - AMD",999.0,2.3 GHz,,6.0,DDR4 SDRAM,solid state,False,,1624060800.0,14.0,1920.0,1080.0,16.0,2300.0,256000000.0,SSD,,,lenovo,thinkpad,windows 10,lithium ion,,2.3,,,,amd,256.0,,,amd,True,,,4.94
B098TT9YF7,"Lenovo ThinkPad E15 G3 20YG003CUS 15.6"" Rugged Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.80 GHz - 16 GB RAM - 512 GB SSD - Black - AMD SoC - Windows 10 Pro - AMD R",815.0,1.8 GHz amd_ryzen_7_5700u,,8.0,DDR4 SDRAM,solid state,True,,1625184000.0,15.6,1920.0,1080.0,16.0,4000.0,512000000.0,SSD,,,lenovo,,windows 10,lithium ion,ryzen,1.8,0.75,10.22,14.13,amd,512.0,,radeon,amd,True,black,1.0,3.75
B098TW3977,"Lenovo ThinkPad T14 Gen 2 20W00090US 14"" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Intel SoC - Win",664.99,2.4 GHz core_i5,,4.0,DDR4 SDRAM,solid state,False,,1625616000.0,14.0,1920.0,1080.0,8.0,3200.0,256000000.0,SSD,,,lenovo,,windows 10,lithium ion,i5,2.4,3.0,12.0,18.0,intel,256.0,,iris,intel,True,black,1.0,5.0
B098TY63V4,HP 17-cn 17.3-inch Full HD IPS Intel 11th Gen Core i5-1135G7 12GB RAM 512GB SSD Win 10 Laptop,499.0,intel_core_i5_1135g7,,4.0,DDR4 SDRAM,,True,,1624492800.0,17.3,,,12.0,,,,,,hp,,,,,,0.79,10.1,15.7,,512.0,,,intel,True,,,6.42
B098VRKZV8,"2021 Newest Lenovo IdeaPad Laptop, 15.6"" HD Touchscreen, Intel Core i3-10110U Processor, 20GB RAM, 512GB SSD, Webcam, Bluetooth, HDMI, Wi-Fi, Windows 10, Abyss Blue",499.0,4.1 GHz core_i3_10110u,,2.0,DDR4 SDRAM,solid state,True,,1625616000.0,15.6,1366.0,768.0,20.0,4100.0,512000000.0,SSD,,9.0,lenovo,ideapad,windows 10,,i3,4.1,0.78,9.98,14.26,intel,512.0,,intel,intel,True,blue,2.0,4.0
B098XSFFMK,"Lenovo V15 G2 ITL 82KB00C3US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Intel SoC - Windows 10 Pro -",790.15,2.4 GHz core_i5,2.0,1.0,DDR4 SDRAM,usb 3.2,True,,1620604800.0,15.6,1920.0,1080.0,8.0,3200.0,256000000.0,SSD,,,lenovo,,windows 10,lithium ion,i5,2.4,2.8,12.9,21.0,intel,256.0,None,,intel,True,black,1.0,5.15
B098Z6H3J5,"Lenovo IdeaPad Thin and Light Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Processor (Beats i7-1185G7), 20GB RAM, 512GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 11, Sand (Latest Model)",699.0,4 GHz ryzen_5,,6.0,DDR4 SDRAM,pcie x 4,True,,1625702400.0,15.6,1920.0,1080.0,20.0,,512000000.0,SSD,,,lenovo,ideapad,windows 11,,ryzen,4.0,0.79,9.98,14.25,amd,512.0,,radeon,amd,True,,1.0,3.74
B098ZK6JFY,"Lenovo Newest IdeaPad 17.3"" HD+ Laptop Computer, Intel Quad-Core i5-1035G1(Up to 3.6GHz Beat i7-8550U), 12GB DDR4 RAM, 256GB SSD+1TB HDD, Webcam, WiFi 5, HDMI, Windows 10, Abyss Blue+JVQ MP",599.0,1 GHz core_i5_1035g1,2.0,4.0,DDR4 SDRAM,ata,False,2014.0,1609977600.0,17.3,1600.0,900.0,12.0,2666.0,1000000000.0,HDD,,7.0,lenovo,ideapad,windows 10,,i5,1.0,0.78,11.07,15.93,intel,256.0,,intel,intel,True,blue,2.0,4.84
B0991V4P3Z,"Lenovo 2021 Newest 15 IdeaPad 3 15.6"" HD Touchscreen Laptop, 10th Gen Intel i3-10110U (Up to 4.1GHz Beat i5-7200U), 12GB RAM, 256GB SSD+1TB HDD, Webcam, WiFi, HDMI, Windows 10 S, Abyss Blue+JVQ MP",499.0,2.1 GHz core_i3_10110u,2.0,2.0,DDR4 SDRAM,ata,False,2014.0,1609977600.0,15.6,1366.0,768.0,12.0,2666.0,1000000000.0,HDD,,7.0,lenovo,ideapad,windows 10,,i3,2.1,0.78,9.98,14.26,intel,256.0,,intel,intel,True,blue,2.0,3.96
B09922BNPM,"Lenovo Legion 5 Pro Gen 6 AMD Gaming Laptop, 16.0"" QHD IPS 165Hz, Ryzen 7 5800H, GeForce RTX 3060 6GB, TGP 130W, Win 10 Home, 64GB RAM | 1TB PCIe SSD, HDMI Cable Bundle",2299.0,4.4 GHz amd_ryzen_7_5800h,,8.0,DDR4 SDRAM,solid state,True,,1623628800.0,16.0,2560.0,1600.0,64.0,,1000000000.0,SSD,,,lenovo,legion,windows 10,lithium ion,ryzen,4.4,1.07,10.41,14.02,amd,,,geforce,nvidia,False,black,1.0,5.4
B09923Z7MN,"Lenovo Legion 5 Pro Gen 6 AMD Gaming Laptop, 16.0"" QHD IPS 165Hz, Ryzen 7 5800H, GeForce RTX 3060 6GB, TGP 130W, Win 10 Home, 16GB RAM | 1TB PCIe SSD, HDMI Cable Bundle",1449.99,4.4 GHz ryzen_7_5800h,,8.0,DDR4 SDRAM,solid state,True,,1623628800.0,16.0,2560.0,1600.0,16.0,3200.0,1000000000.0,SSD,,,lenovo,legion,windows 10,lithium ion,ryzen,4.4,1.07,10.41,14.02,amd,1000.0,,geforce,nvidia,False,black,1.0,5.4
B0992L6LFB,"Lenovo ThinkPad T15 2th Gen 2 15.6"" FHD(1920 x 1080) 300 Nits IPS Anti-Glare, i7-1165G7,16GB RAM, 512GB NVMe SSD, Backlit KYB, Fingerprint Reader, Win10Pro",1229.0,2.8 GHz intel_core_i7_1165g7,,4.0,DDR4 SDRAM,,True,,1625788800.0,15.6,1920.0,1080.0,16.0,2800.0,512000000.0,,,,lenovo,,windows 10,lithium ion,i7,2.8,1.0,10.0,15.0,intel,512.0,,,intel,True,black,1.0,4.02
B0993NMCVR,"Newest HP 17z Laptop Jet Black, 17.3"" HD+ Display (AMD Athlon Gold 3150U 2-Core, 8GB RAM, 128GB SSD, AMD Radeon, WiFi 5, Bluetooth 5.0, HD Webcam, 1xHDMI, Win 10 Home) with Hub",369.99,2.4 GHz Athlon_64_X2_Dual_Core_3800_plus,,2.0,DDR4 SDRAM,usb 3.1,True,,1665273600.0,17.3,1600.0,900.0,8.0,,128000000.0,SSD,,,hp,,windows 10,,,2.4,0.8,10.2,15.8,amd,128.0,,radeon,amd,True,black,1.0,4.4
B0996ZJMDY,"Dell XPS 13 9310 Touchscreen 13.4 inch FHD Thin and Light Laptop - Intel Core i7-1185G7, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro - Silver (Renewed)",1299.0,3 GHz Intel_core_i7_1185G7,,4.0,,solid state,True,,1626048000.0,13.4,1920.0,1200.0,16.0,4267.0,512000000.0,SSD,,,dell,xps,windows 10,lithium ion,i7,3.0,0.58,7.82,11.64,intel,,,iris,intel,False,silver,1.0,2.8
B09973CL93,"Dell Latitude E6440 14"" Laptop, Intel Core i7, 16GB RAM, 240GB SSD, Win10 Pro (Renewed)",279.0,2.7 GHz core_i7,,2.0,DDR3 SDRAM,serial ata,False,,1626048000.0,,1366.0,768.0,,2700.0,,SSD,,,dell,latitude,windows 10,,i7,2.7,1.3,9.2,13.3,intel,2.0,,intel,intel,True,,1.0,4.67
B0998BKPTD,"2021 Newest Dell Inspiron 15 3505 15.6 FHD LED-Backlit Laptop, AMD Ryzen 3 3250U up to 3.5GHz, 8GB DDR4, 256GB SSD, Online Meeting Ready, Webcam, HDMI, FP Reader, Windows 10 S",459.0,2.6 GHz amd_r_series,2.0,2.0,DDR4 SDRAM,solid state,True,,1606694400.0,15.6,1920.0,1080.0,8.0,3500.0,256000000.0,SSD,,,dell,,windows 10,,,2.6,0.7,9.8,14.33,amd,256.0,,radeon,amd,True,white,1.0,4.04
B0998L3YPK,"Hp Elitebook 840 G5 Business Laptop, 14 Diagonal FHD (1920 x 1080), 8th Gen Intel Core i5-8350U, 8 GB RAM, 256GB SSD, Webcam, Windows 10 Pro (Renewed)",347.0,1.7 GHz,,1.0,DDR SDRAM,,True,,1626134400.0,14.0,1920.0,1080.0,8.0,3600.0,256000000.0,SSD,,,hp,elitebook,windows 10,,,1.7,5.0,15.0,17.0,intel,,,,intel,True,,,3.26
B0999T47VG,"Dell Inspiron 15 FHD Touchscreen Laptop, AMD Ryzen 5 5500U (Beats i7-11370H), 32GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, Backlit Keyboard, Fingerprint Reader, Win10, Platinum Silver (Latest Model)",899.0,4 GHz amd_r_series,,6.0,DDR4 SDRAM,pcie x 4,True,,1626134400.0,15.6,1920.0,1080.0,32.0,,1000000000.0,SSD,,,dell,inspiron,windows 10,,,4.0,0.71,9.01,14.02,amd,1000.0,,radeon,amd,True,silver,2.0,3.62
B099C4RM1M,"HP Pavilion 14 Laptop, HD Display, AMD Ryzen 3 3250U (Beats i7-7560U), 16GB RAM, 256GB SSD, AMD Radeon Vega 3 Graphics, Webcam, Wi-Fi, HDMI, Bluetooth, Windows 10 Home, Natural Silver (Latest Model)",559.0,2.6 GHz ryzen_3_3250u,,2.0,DDR4 SDRAM,serial ata,True,1999.0,1626134400.0,14.0,1366.0,768.0,16.0,3500.0,128000000.0,SSD,,8.0,hp,pavilion,windows 10,,ryzen,2.6,0.78,8.9,12.76,amd,256.0,,radeon,amd,True,silver,2.0,3.25
B099DCDJ6K,"ASUS ROG Strix G15 Advantage Edition Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 9-5900HX,Radeon RX 6800M GPU, RGB Keyboard, Windows 10,W/ HDMI (32GB RAM | 1TB PCIe SSD)",1499.9,4.6 GHz ryzen_9,,8.0,DDR4 SDRAM,solid state,False,,1624060800.0,15.6,1920.0,1080.0,32.0,4600.0,512000000.0,SSD,,,asus,rog,windows 10,lithium ion,ryzen,4.6,1.07,10.2,13.94,amd,1000.0,,radeon,amd,False,black,1.0,10.56
B099FKLGZD,"Dell Chromebook 11.6"" Laptop Computer Intel Dual Core 4GB RAM 16GB SSD WiFi HDMI (Renewed)",52.0,celeron,,2.0,,,True,,1626220800.0,11.0,,,4.0,2160.0,,SSD,,,dell,,chrome os,,celeron,,,,,,,,,intel,True,,,
B099LR1LHL,"HP Chromebook x360 14a 2-in-1 Laptop, Intel Pentium Silver N5030, 4 GB RAM, 64 GB eMMC, 14” HD Micro-Edge Touchscreen, Chrome OS, 720p Webcam, Dual Speakers, Long Battery Life (14a-ca0023nr, 2021)",289.99,1.1 GHz pentium,,4.0,DDR4 SDRAM,,True,1999.0,1628380800.0,14.0,1366.0,768.0,4.0,2400.0,64000000.0,SSD,,12.0,hp,x360,chrome os,lithium ion,pentium,1.1,0.72,8.65,12.82,intel,,None,intel,intel,True,silver,2.0,3.3
B099NB89CR,"HP 17.3"" FHD IPS Laptop Computer 11th Intel Quad Core i5-1135G7 (Beats i7-1065G7) 32GB RAM 1TB SSD DVD-RW USB-C HD Webcam WiFi HDMI Win10S Silver+GOLDOXIS Card",949.99,4.2 GHz core_i5_8250u,,4.0,DDR4 SDRAM,solid state,True,1999.0,1626480000.0,17.3,1920.0,1080.0,32.0,2666.0,1000000000.0,SSD,,,hp,,windows 10,,i5,4.2,0.96,10.72,16.33,intel,1000.0,,iris,intel,True,silver,1.0,5.25
B099NMR52K,"ASUS Zenbook 14.0"" FHD IPS Laptop, AMD Ryzen 5 5500U, Wi-Fi 6, Backlit KB, HD Webcam, USB-C, HDMI, NVIDIA GeForce MX450, Windows 10, with Tikbot HDMI Cable (8GB RAM | 512GB PCIe SSD)",623.33,4 GHz ryzen_5,,6.0,DDR4 SDRAM,solid state,True,,1626393600.0,14.0,1920.0,1080.0,8.0,2666.0,512000000.0,SSD,,,asus,zenbook,windows 10,lithium ion,ryzen,4.0,0.63,8.27,12.56,amd,512.0,,geforce,nvidia,False,gray,1.0,2.91
B099NNBFY1,"ASUS Zenbook 14.0"" FHD IPS Laptop, AMD Ryzen 5 5500U, Wi-Fi 6, Backlit KB, HD Webcam, USB-C, HDMI, NVIDIA GeForce MX450, Windows 10, with Tikbot HDMI Cable (8GB RAM | 512GB PCIe SSD)",623.33,4 GHz ryzen_5,,6.0,DDR4 SDRAM,solid state,True,,1626393600.0,14.0,1920.0,1080.0,8.0,2666.0,512000000.0,SSD,,,asus,zenbook,windows 10,lithium ion,ryzen,4.0,0.63,8.27,12.56,amd,512.0,,geforce,nvidia,False,gray,1.0,2.91
B099NPTLXB,"Lenovo IdeaPad 3 15.6"" FHD Anti-Glare Laptop, AMD Ryzen 5 5500U, AMD Radeon 7 Graphics, 8GB DDR4 3200MHz, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Webcam, HDMI, Windows 10, TWE Bundle",489.0,2.1 GHz amd_a_series,2.0,6.0,DDR4 SDRAM,solid state,True,1999.0,1622505600.0,15.6,1920.0,1080.0,8.0,3200.0,256000000.0,SSD,,,lenovo,,windows 10,,,2.1,0.78,9.31,14.14,amd,256.0,,radeon,amd,True,,1.0,3.74
B099NWQ3N8,"Lenovo - 300W Gen 3 - 2-in-1 Educational Computer - Laptop for Students - AMD 3015e Dual-Core Processor - 11.6"" HD Touchscreen Display - 4GB Memory - 64GB Storage - Windows 10 Pro",140.0,2.3 GHz amd_e_series,3.0,1.0,DDR4 SDRAM,,False,,1626393600.0,11.6,1366.0,768.0,4.0,2300.0,,,,10.0,lenovo,gen,windows 10,lithium ion,,2.3,0.78,7.97,11.4,amd,64.0,,radeon,amd,True,blue,1.0,4.18
B099NWRJT2,"HP Chromebook 14b Laptop, 11th Gen Intel Core i3-1115G4, 8 GB RAM, 128 GB SSD, 14” HD Anti-Glare Touchscreen, Chrome OS, 720p Webcam and Camera Shutter, Audio by B&O, Backlit Keys (14b-nb0010nr, 2021)",288.0,4.1 GHz apple_ci3,4.0,2.0,DDR4 SDRAM,gigabit ethernet,True,2020.0,1628985600.0,14.0,1366.0,768.0,8.0,,128000000.0,SSD,,,hp,,chrome os,lithium ion,i3,4.1,0.65,8.7,12.74,intel,,None,intel,intel,True,silver,7.0,3.31
B099QXCBKN,"ASUS TUF Dash 15 (2021) Ultra Slim Gaming Laptop, 15.6â€  240Hz FHD, GeForce RTX 3070, Intel Core i7-11375H, 16GB DDR4, 1TB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Moonlight White, TUF516PR-DS77-WH",1369.47,5 GHz core_i7,3.0,4.0,DDR4 SDRAM,,True,,1626912000.0,15.6,1920.0,1080.0,16.0,3300.0,1000000000.0,SSD,,,asus,,windows 10,lithium ion,i7,5.0,0.8,9.9,14.2,intel,1000.0,None,,nvidia,False,white,2.0,4.5
B099RGFVBH,"Dell G15 Ryzen Edition Gaming 15 Laptop 15.6"" FHD 120Hz Display AMD 6-Core Ryzen 5 5600H (Beats i7-10750H) 8GB RAM 512GB SSD GeForce RTX 3050 4GB Graphic Backlit Keyboard USB-C Win10",785.0,3.3 GHz amd_r_series,,6.0,DDR4 SDRAM,solid state,True,,1626652800.0,15.6,1920.0,1080.0,8.0,4200.0,512000000.0,SSD,,,dell,,windows 10,lithium ion,,3.3,1.06,10.7,14.06,amd,512.0,,geforce,nvidia,False,silver,1.0,5.3
B099RMQR5R,"2021 Newest HP 17.3"" FHD 1080P IPS Laptop, 11th Gen Intel 4-Core i5-1135G7(up to 4.2 GHz), 12GB DDR4-3200MHz, 512GB PCIe SSD, Intel Iris Xe Graphics, WiFi, HDMI, Webcam, Win10 S, w/GM Accessories",599.99,2.4 GHz apple_ci5,,4.0,DDR4 SDRAM,solid state,,2014.0,1599523200.0,17.3,1920.0,1080.0,12.0,,512000000.0,SSD,,,hp,,windows 10,lithium ion,i5,2.4,0.78,10.1,15.7,intel,512.0,,iris,intel,True,silver,2.0,5.43
B099X83LHB,"ASUS Chromebook CX1, 14"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 4GB RAM, Chrome OS, Transparent Silver, CX1400CNA-AS44F",109.0,2.4 GHz celeron_n3350,4.0,2.0,DDR4 SDRAM,usb 3.2,True,2014.0,1626739200.0,14.0,1920.0,1080.0,4.0,2400.0,64000000.0,,,12.0,asus,,chrome os,lithium ion,celeron,2.4,0.71,8.05,14.11,intel,,None,intel,intel,True,silver,1.0,3.2
B099X96NBZ,"ASUS Chromebook C423, 14.0"" FHD NanoEdge-display with 180 Degree-Hinge, Intel Celeron N3350-Processor, 4GB-RAM, 32GB eMMC Storage, Zero-Touch Enrollment, Chrome OS, Silver, C423NA-DB42F",273.53,2.4 GHz celeron_n3350,4.0,2.0,DDR4 SDRAM,usb 3.2,True,2014.0,1626739200.0,14.0,1920.0,1080.0,4.0,2400.0,32000000.0,SSD,,,asus,,chrome os,lithium ion,celeron,2.4,0.63,8.98,12.68,intel,,None,intel,intel,True,silver,1.0,2.95
B09B138L56,"ASUS TUF Dash 15 Ultra Slim Gaming Laptop, 15.6"" 144Hz IPS FHD, GeForce RTX 3050Ti, Intel Core i7-11370H, 40GB DDR4 RAM, 1TB PCIe NVMe SSD, Wi-Fi 6, Backlit Keyboard, Win 10, Eclipse Grey Color",1369.0,4.8 GHz core_i7_11370h,,4.0,DDR4 SDRAM,pcie x 4,True,,1626825600.0,15.6,1920.0,1080.0,40.0,,1000000000.0,SSD,,,asus,,windows 10,lithium ion,i7,4.8,0.78,9.92,14.17,intel,1000.0,,geforce,nvidia,False,gray,3.0,4.41
B09B14CJ4H,"ASUS TUF Dash 15 Ultra Slim Gaming Laptop, 15.6"" 144Hz IPS FHD, GeForce RTX 3050Ti, Intel Core i7-11370H, 24GB DDR4 RAM, 1TB PCIe NVMe SSD, Wi-Fi 6, Backlit Keyboard, Win 10, Eclipse Grey Color",1299.0,4.8 GHz core_i7_11370h,,4.0,DDR4 SDRAM,pcie x 4,True,,1626825600.0,15.6,1920.0,1080.0,24.0,,1000000000.0,SSD,,,asus,,windows 10,lithium ion,i7,4.8,0.78,9.92,14.17,intel,1000.0,,geforce,nvidia,False,gray,3.0,4.41
B09B179GXC,"Lenovo IdeaPad 5 15.6"" Laptop AMD Ryzen 7-5700U 16GB RAM 512GB SSD Graphite Grey - AMD Ryzen 7-5700U Octa-core - 1920 x 1080 Full HD Resolution - Integrated AMD Radeon Graphics - in-Plane Switchi",779.0,1.8 GHz amd_ryzen_7,,8.0,DDR4 SDRAM,usb 3.2,True,,1626825600.0,15.6,1920.0,1080.0,16.0,1800.0,512000000.0,HDD,,,lenovo,ideapad,windows 10,,ryzen,1.8,,,,amd,512.0,,radeon,amd,True,gray,2.0,3.65
B09B195RP1,"Lenovo Tab P11 Plus - 2022 - Long Battery Life - 11"" 2K Display - Front 8 MP & Rear 13MP Camera - 4GB Memory - 128GB Storage - Android 11 or Later - Keyboard Included",323.52,2.05 GHz,,,,,False,,1626825600.0,11.0,2000.0,1200.0,4.0,,128000000.0,,,15.0,lenovo,,,lithium ion,,2.05,0.3,6.42,10.17,mediatek,128.0,,,,True,gray,1.0,1.08
B09B2LY3FD,"HP Pavilion 17 Laptop, 17.3"" FHD IPS 100% sRGB Display, 11th Gen Intel Core i5-1135G7, Intel Iris Xe Graphics, WiFi, Webcam, Long Battery Life, Windows 10 (Latest Model) (16GB RAM | 512 GB SSD)",749.99,2 GHz intel_core_i5_1135g7,,4.0,DDR SDRAM,solid state,,1999.0,1626912000.0,17.3,1440.0,900.0,16.0,,512000000.0,SSD,,,hp,pavilion,windows 10,,,2.0,0.96,10.72,16.33,intel,512.0,,intel,intel,True,silver,1.0,5.25
B09B2M9CXX,"Lenovo 500w Gen 3 82J30001US 11.6"" Touchscreen Convertible 2 in 1 Notebook, Intel Celeron N5100, Windows 10 Pro, 4GB RAM, 64GB Flash Memory, Abyss Blue",192.99,celeron,,,,,False,,1626912000.0,11.6,1366.0,768.0,,,,SSD,,10.0,lenovo,,windows 10,,celeron,,3.0,13.0,18.0,intel,64.0,,intel,intel,True,blue,1.0,4.18
B09B3CD1K3,"Lenovo Ideapad 3 15.6"" Premium FHD Laptop, 6-core AMD Ryzen 5 5500U(up to 4.0GHz), 20GB RAM 512GB NVMe SSD, AMD Radeon 7, up to 12 Hours, Webcam HDMI Win 10",599.99,4 GHz ryzen_5,,6.0,DDR4 SDRAM,solid state,True,,1626912000.0,15.6,1920.0,1080.0,20.0,,512000000.0,SSD,,12.0,lenovo,ideapad,windows 10,,ryzen,4.0,0.8,9.5,12.9,amd,512.0,,radeon,amd,True,blue,1.0,2.35
B09B3QKZRT,"HP Chromebook 11.6"" HD (1366 x 768) Anti-Glare Notebook, MediaTek MT8183 (8 cores), 4 GB DDR4, 32 GB eMMC, Media Card Reader, Webcam, WiFi, Bluetooth, Chrome OS, 64GB ABYS microSD Card",189.0,2 GHz,,8.0,DDR4 SDRAM,usb,True,1999.0,1592524800.0,11.6,,,4.0,,,SSD,,,hp,,chrome os,,,2.0,0.7,8.3,11.2,,64.0,,,mediatek,True,,,2.42
B09B3WFY8D,"Lenovo ThinkPad T14 Gen 1 20UD003KUS 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 4750U Octa-core (8 Core) 1.70 GHz - 16 GB RAM - 512 GB SSD - Glossy Black - Windows 10 Pro",1189.77,1.7 GHz amd_r_series,2.0,8.0,SDRAM,solid state,True,,1626998400.0,14.0,1920.0,1080.0,16.0,4100.0,512000000.0,SSD,,16.5,lenovo,thinkpad,windows 10,,,1.7,0.63,8.89,12.94,amd,0.0,,radeon,amd,False,black,1.0,2.8
B09B94WBW9,"2021 HP 14 Thin Laptop, Intel N4020, 8GB RAM Fast 128GB Storage, Webcam Wi-Fi 1-Year Office 365 Windows 10 S, 64GB eMMC+ 64GB Storage Card, Zoom Remote School Business Ready, ROKC Bundle, Black",299.99,1.1 GHz celeron_n4020,,2.0,DDR4 SDRAM,solid state,True,1999.0,1620864000.0,14.0,1366.0,768.0,8.0,2800.0,64000000.0,SSD,,,hp,,windows 10,,,1.1,0.8,9.5,14.1,intel,128.0,,intel,intel,True,black,1.0,3.92
B09BBJVY41,HP 15-dw Laptop Intel Core i3-1115G4 8GB 256GB SSD 15.6 Full HD WLED Win 10,299.99,4.1 GHz core_i3_1115g4,,4.0,DDR4 SDRAM,,True,,1627344000.0,15.6,,,8.0,1800000.0,256000000.0,,,,hp,,windows 10,lithium ion,i3,4.1,23.62,23.62,33.46,intel,128.0,,,intel,True,silver,1.0,4.4
B09BBQZYDS,"2021 HP 15.6"" FHD Laptop Computer, AMD Ryzen 5-5500U Processor(Beats i7-1065G7), 8GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, HD Webcam, HDMI, Bluetooth, Wi-fi, Windows 11, Silver, 32GB USB Card",549.0,2.1 GHz ryzen_5,,6.0,DDR4 SDRAM,solid state,,,1627344000.0,15.6,1920.0,1080.0,8.0,,256000000.0,SSD,,,hp,,windows 10,,ryzen,2.1,0.78,9.53,14.11,amd,256.0,,radeon,amd,False,silver,2.0,3.75
B09BC1H2FV,"2021 HP Pavilion 15.6"" HD Laptop Computer, Intel Pentium Processor, 16GB RAM, 1TB SSD, HD Webcam, USB-C, HDMI, Ethernet RJ-45, Windows 10 S, Red, GOLDOXIS 32gb MicroSD Card",499.99,2.4 GHz pentium,,2.0,DDR4 SDRAM,solid state,True,1999.0,1627430400.0,15.6,1366.0,768.0,16.0,,1000000000.0,SSD,,9.5,hp,pavilion,windows 10,,pentium,2.4,0.78,9.5,14.0,intel,,,intel,intel,True,,1.0,3.93
B09BC82K2G,"2022 HP 15.6"" FHD Laptop Computer, 11th Gen Intel Core i5-1135G7(Beats Intel i7-1065G7), 16GB RAM, 512GB PCIe SSD, Iris X Graphics, HD Webcam, HDMI, Bluetooth, Win11, Silver, 32GB USB Card",619.0,2.4 GHz core_i5,1.0,4.0,DDR4 SDRAM,solid state,False,2014.0,1627344000.0,15.6,1920.0,1080.0,16.0,,512000000.0,SSD,,,hp,,windows 10,lithium ion,i5,2.4,0.78,9.53,14.11,intel,512.0,,iris,intel,True,silver,1.0,3.8
